id	RNF43_WT_4	RNF43_WT_3	RNF43_WT_2	RNF43_WT_1	GFP_4	GFP_3	GFP_2	GFP_1	RNF43_659fs_4	RNF43_659fs_3	RNF43_659fs_2	RNF43_659fs_1	RNF43_117fs_4	RNF43_117fs_3	RNF43_117fs_2	RNF43_117fs_1
ENSG00000169976.6	0.4230	-0.5536	0.6422	0.2958	0.0273	-1.0325	-0.5038	-0.1128	-0.0894	-1.3371	-0.3367	-1.1210	2.8265	0.9606	0.5034	-0.5917
ENSG00000172113.8	-0.2047	-0.1897	0.0923	-0.5276	-1.5633	0.1247	-0.2476	0.0101	0.7658	-0.6714	-1.0915	-0.3316	2.9647	-0.4059	0.6987	0.5770
ENSG00000187672.12	-0.8355	-0.6574	0.6739	-1.1073	1.1443	0.4565	1.3859	0.4172	-1.0185	-0.4965	0.2203	-0.6180	-1.1049	2.0654	0.5240	-1.0495
ENSG00000142396.10	-0.1969	-0.0665	-0.8372	-0.4027	0.7433	1.3090	0.1633	-0.3929	-1.7135	-1.0800	-1.1630	-0.7959	0.6271	1.6129	1.3781	0.8149
ENSG00000214578.5	0.5143	0.8171	-0.7784	0.7345	0.0836	1.2344	-1.1263	0.1707	0.7956	0.3441	0.4455	-0.4843	0.5808	-0.2825	-2.9109	-0.1381
ENSG00000279443.1	-1.0024	-0.7624	-1.2847	-1.1221	1.5396	-0.0341	1.2180	0.3730	0.9739	1.2934	1.1233	0.3275	-1.2326	-0.5620	-0.0214	-0.8269
ENSG00000139496.15	-0.2734	0.2604	0.3002	-0.5913	1.6377	2.0645	0.5942	-0.1791	-0.9424	0.5474	0.2732	0.4934	-1.8553	-0.7270	-1.2059	-0.3967
ENSG00000077616.10	-0.2842	-0.5845	-1.1133	-0.8966	-0.8691	2.1333	-0.1890	1.1867	-1.5459	0.7203	0.8930	-0.3592	-0.1307	0.3021	-0.5172	1.2542
ENSG00000280071.3	1.1022	-0.2081	0.4378	0.2008	-1.1093	-1.2390	0.1471	1.1788	-1.1152	0.2795	-0.2352	-0.4091	1.8843	-1.0685	-1.1649	1.3188
ENSG00000113300.11	0.6758	-0.7266	-0.1764	-2.2721	1.1161	1.4326	0.5734	-0.4829	-0.3643	0.1919	1.2850	0.5494	-0.9801	0.6438	-0.2911	-1.1745
ENSG00000100023.17	-0.3000	-0.5768	-0.7242	-1.7469	0.5786	1.5182	-0.2208	1.5889	0.7325	1.0886	1.0536	-0.3944	-0.5141	-1.5467	-0.2577	-0.2790
ENSG00000101447.13	0.6217	0.0925	0.9577	-0.3472	1.2226	0.0091	1.0532	0.4076	0.8387	0.4328	0.5747	0.2943	-1.5506	-1.6025	-1.4635	-1.5411
ENSG00000273247.5	-0.5587	-0.0057	-0.4583	0.2509	0.0634	1.9729	0.9009	1.2556	-0.5162	-1.8698	0.6352	-1.5311	0.7346	-0.9417	0.3430	-0.2750
ENSG00000250588.6	0.6361	0.0997	0.3385	-0.9393	0.0840	1.1148	-0.7180	-0.0477	0.9540	0.7173	0.3695	1.2223	-2.7301	0.2019	-1.1109	-0.1922
ENSG00000227473.1	0.0549	0.2418	-1.5361	-0.5007	-0.8260	1.1762	0.3386	1.8756	-0.4968	-0.2104	-0.9889	-0.0323	1.1997	-1.1441	-0.6367	1.4853
ENSG00000138744.14	-0.1865	-2.0530	1.1611	-1.1659	0.6630	-0.3298	-0.5009	-0.8054	1.8866	0.7701	0.9262	-0.2636	-0.6095	0.9472	-0.4941	0.0546
ENSG00000164983.7	-0.1261	0.2782	0.4704	0.2770	-0.2756	0.4391	-0.0183	-0.3301	0.3137	0.7164	0.7078	0.7572	-3.5168	-0.1235	0.4008	0.0298
ENSG00000166166.12	-0.8635	-1.0090	-0.8451	-0.9361	0.2660	0.2941	0.6238	1.3891	-0.4535	-0.6890	-0.6349	-0.7453	2.3163	1.4388	0.1287	-0.2804
ENSG00000105701.15	-0.3910	-0.8642	-0.9465	-0.2894	-0.3335	-0.7879	-0.2141	0.3059	0.0141	-0.3210	-0.2151	0.2599	3.3611	0.0103	-0.3647	0.7761
ENSG00000145349.16	-0.5774	0.1419	-0.6818	0.5206	1.2451	1.6011	1.1758	0.0934	-0.8888	-0.9115	-1.1110	-0.5617	-1.9319	0.1741	0.9135	0.7986
ENSG00000117410.13	-0.8577	-1.0983	-0.8530	-1.1888	1.8594	-0.1655	1.5386	1.1654	-0.2804	0.8215	0.2831	-0.4566	0.7268	0.3317	-0.4892	-1.3369
ENSG00000127526.13	-1.4190	0.5918	-1.2254	-1.0604	0.3194	0.4388	-0.4312	0.2789	0.4380	0.7295	-0.5164	-0.2868	2.7990	0.1778	-0.7044	-0.1297
ENSG00000177374.12	-0.1509	0.4274	0.4634	-0.7373	0.2693	-1.1547	0.1084	-0.6543	0.9542	1.1766	1.0401	-0.8043	1.4843	0.5865	-0.7647	-2.2439
ENSG00000149231.11	-0.3459	-0.9054	-0.8028	0.0613	0.9602	1.7963	-0.3095	2.2597	-1.0129	-0.3589	-0.8704	0.3831	-0.5128	0.1942	0.6145	-1.1508
ENSG00000104979.8	-0.2135	-0.8697	0.6121	-1.3963	-0.7718	-1.5974	0.8718	0.2657	0.6879	-0.0065	0.9098	0.1039	2.3353	0.4384	-0.6736	-0.6962
ENSG00000143374.14	-0.0072	-0.5469	0.2478	0.3904	1.4952	1.3559	-0.0546	0.8345	-0.7134	-2.0838	-1.1123	-1.2660	1.2232	-0.4796	0.4983	0.2184
ENSG00000096092.5	0.3068	0.3296	0.6073	-0.7994	-0.3381	0.5878	0.4906	-0.7296	0.4904	0.4670	1.2627	1.1222	-2.7721	0.2525	-0.0560	-1.2217
ENSG00000162444.11	0.9931	-0.7942	1.1951	0.1063	1.4452	-0.2068	0.2035	0.2946	-0.4401	0.2902	-0.6023	0.4033	-2.4579	1.2172	-0.7971	-0.8501
ENSG00000144674.16	-0.8824	-0.8758	0.1928	-1.7871	0.5024	-0.7853	0.9299	-0.6503	0.5567	0.8872	0.9849	0.0814	-1.2084	1.7785	0.9539	-0.6782
ENSG00000065491.8	-0.7401	-0.5353	-0.4155	-1.5024	1.8207	1.4116	1.1352	0.7032	-0.8997	-0.6502	-0.6939	-0.9437	-0.2258	1.1757	0.7011	-0.3409
ENSG00000179091.4	-0.2558	-0.5673	0.4343	-0.9602	-0.5308	-1.4592	-0.5261	-0.5903	0.6713	0.0935	0.4634	-0.1875	3.0238	0.3174	0.5416	-0.4680
ENSG00000166164.15	-0.5840	0.2020	0.1074	0.3617	1.3246	2.2729	0.4911	-0.1331	0.5538	0.5254	-0.5476	-0.6137	-2.1105	-1.0400	-0.6992	-0.1108
ENSG00000244625.5	-1.7123	0.0210	-0.4969	0.7461	-0.0655	1.1856	1.4508	0.2833	1.2001	-0.8217	-0.3328	-1.9411	1.1951	-0.4590	-0.1711	-0.0816
ENSG00000086475.14	-0.7127	0.5798	0.2920	-0.9193	-0.2294	1.3462	0.5074	-1.1575	0.0511	1.3237	0.9111	0.6646	-1.7680	-1.5762	-0.3235	1.0110
ENSG00000169251.12	0.4881	0.4123	0.2940	0.6642	0.6932	-0.9407	0.6918	-0.0089	-1.4714	-1.5586	-1.6792	-0.7547	-0.2142	0.9516	1.6200	0.8127
ENSG00000103496.14	-1.3510	-1.3856	-1.2180	-1.1840	1.6235	0.9684	0.7717	0.6207	-0.2000	-0.2501	-0.2081	-0.7585	1.3352	0.8643	0.6834	-0.3118
ENSG00000176124.11	-0.0662	0.1214	0.3386	-2.1241	0.3670	-0.0824	1.7063	-0.3749	0.2451	0.6134	0.7074	0.3129	-1.9609	0.3734	0.9426	-1.1194
ENSG00000139324.11	0.0481	0.2246	-1.0399	-0.5781	1.0989	0.7626	1.0774	0.4767	-0.9987	0.9294	0.5033	0.0800	-2.6720	-0.8237	0.4579	0.4534
ENSG00000173039.18	-0.5307	-0.5644	-0.5904	-1.3002	1.0204	-0.3990	0.7530	-0.0687	-0.2102	-0.2633	-0.5077	-0.9553	1.5153	2.6158	-0.1281	-0.3864
ENSG00000243302.3	-1.1222	-0.4741	-1.6842	-0.3530	1.3919	1.5322	0.3641	0.9385	0.0682	-0.6043	-0.7687	-1.0017	1.7524	-0.0811	0.3482	-0.3062
ENSG00000127870.16	0.8260	-0.2322	-0.5213	-0.3190	1.3360	0.9926	1.2746	1.6652	-0.8442	-0.0003	-0.2457	-0.6689	-2.2426	-0.5190	-0.0528	-0.4482
ENSG00000180694.13	-0.0569	-0.8217	-0.0229	0.0172	0.3541	0.8458	0.4966	-0.3137	0.2746	1.7860	0.6410	1.2090	-2.5954	-0.8865	-0.6139	-0.3135
ENSG00000145592.13	0.8542	2.2420	-0.3545	-0.0530	-1.3549	0.6067	-0.2685	-0.0391	-0.0693	0.2067	-0.3283	1.2183	-1.9654	-0.0004	-1.0870	0.3926
ENSG00000061273.17	-0.6312	-0.6923	-1.1199	-0.8186	1.0661	1.1017	1.0163	0.7476	0.8784	-0.7449	-0.0128	0.6954	1.1023	-1.7279	-1.3983	0.5383
ENSG00000108515.17	-1.6535	-0.3869	-0.7613	-1.2015	1.5553	0.7092	1.1182	1.3909	-0.2446	0.1239	-0.0110	-1.5990	-0.0078	0.4554	0.9688	-0.4560
ENSG00000223959.8	-0.0094	-0.7060	-0.5369	-0.3407	0.1892	1.3821	-0.5683	0.4760	1.8290	1.7742	-0.5198	0.7786	-1.6657	-0.6777	-0.6257	-0.7788
ENSG00000160753.15	-0.1573	-1.5655	-0.5510	-1.7104	0.1617	-0.8511	0.0626	0.7447	1.3771	1.3218	0.6377	0.9345	1.3045	-0.6055	-0.9907	-0.1130
ENSG00000153214.9	0.4086	0.1611	0.2942	0.5716	0.9195	1.1373	1.4728	0.8604	-0.5632	-0.8976	-0.8922	-0.7299	-2.6129	-0.0929	-0.1876	0.1511
ENSG00000116586.11	-0.6008	-0.8143	-0.0342	-1.2473	-0.3268	0.0658	-0.1527	0.5144	-0.9860	-0.0184	0.6402	-0.5892	2.5889	1.7017	0.0861	-0.8274
ENSG00000116574.5	-0.8524	-0.7647	0.0408	-1.1936	1.2838	0.2350	1.1560	-0.4311	-1.1065	-0.0892	-0.3137	-0.4587	-0.6998	2.0336	1.6284	-0.4678
ENSG00000132676.15	0.5152	0.6509	0.0807	1.5024	0.2372	-0.1898	0.1313	-0.3748	-0.8405	-1.5898	-0.4620	-1.2246	-1.5440	0.1619	1.6978	1.2479
ENSG00000196358.10	0.4924	-0.6936	0.3983	-1.4530	-0.4105	-0.6720	-0.3447	-0.1923	-1.0168	0.2675	-1.0187	0.4923	1.8884	-0.7331	1.8547	1.1411
ENSG00000163273.3	0.9592	-0.3455	1.4614	-1.3496	-1.5085	-1.3146	-0.3715	-0.8918	1.4070	0.5991	0.7745	0.8324	0.7566	-0.3255	0.1698	-0.8531
ENSG00000164944.11	0.4291	-0.0670	-0.4697	-0.3233	2.0570	0.9174	0.8802	-0.0555	-0.5143	-0.3996	-0.7088	-1.2614	-2.2159	0.6904	0.8277	0.2136
ENSG00000248098.10	-0.9605	-0.8632	0.2594	-0.6228	0.8275	-0.5195	0.6913	-0.2358	0.0547	-0.2881	-1.1539	-1.7321	2.2879	0.5852	0.8369	0.8329
ENSG00000010810.17	-0.0136	0.3869	-1.1997	-0.1566	-0.4315	0.9080	-0.3915	1.5525	-0.4043	0.4517	-0.6664	0.7317	0.6933	-0.9155	-2.1430	1.5980
ENSG00000136840.18	0.2962	-0.2068	-0.0918	-0.4448	-1.5782	-1.0011	-0.9843	-1.0830	0.9220	1.0006	-1.0000	0.5286	1.8552	-0.0682	0.3234	1.5320
ENSG00000132313.14	-0.8693	-0.4449	0.8856	-0.2161	1.1833	-0.3499	1.7363	0.1396	-0.5243	-0.6088	0.1443	-1.8665	-0.6728	0.7116	1.6540	-0.9020
ENSG00000189350.12	1.7985	0.6044	-0.2482	-1.2730	0.1542	-0.3774	-0.5460	0.6135	0.9469	0.0237	0.5824	-1.2551	1.2122	-1.3948	-1.4923	0.6511
ENSG00000112667.12	0.1356	0.2100	0.8258	-0.1692	-1.8236	-1.2411	-1.2566	-0.9084	0.6196	0.2038	0.5275	0.4149	2.4486	0.1545	-0.2311	0.0898
ENSG00000227733.9	1.2345	0.4284	0.1451	-1.1784	1.2851	0.1128	-0.0723	1.7846	1.2541	-1.3471	-0.6124	-1.1248	0.0194	-1.2538	-0.0207	-0.6545
ENSG00000145414.8	0.0143	-0.1852	-0.2395	0.0059	1.5991	1.2857	0.4503	0.4429	0.0271	0.9284	0.1497	0.2494	-2.3956	-1.1404	0.2989	-1.4910
ENSG00000116584.17	0.0653	0.5777	-0.3571	0.4821	0.0003	1.5106	0.2913	0.6959	-1.4233	-1.8394	-1.2191	-0.5130	1.8595	-0.5598	-0.2490	0.6779
ENSG00000184160.7	0.0540	0.5451	0.0750	0.1143	-1.5070	-1.1812	-0.3629	0.9204	1.1642	-1.1056	-0.4607	-0.3184	2.5933	-0.6426	0.0612	0.0509
ENSG00000084092.6	-1.2670	-1.4365	-0.6384	-0.7162	0.7995	-1.2276	2.2015	0.1083	0.4438	0.0033	-0.0447	0.5325	1.0833	-0.8379	-0.0274	1.0234
ENSG00000178917.14	-1.1219	0.1363	-1.2533	0.1233	0.4421	1.4177	0.2737	0.7991	0.2075	1.5908	0.7308	0.5881	-2.1638	-0.7010	-0.6332	-0.4361
ENSG00000100626.16	1.0025	1.3697	0.3746	0.3267	-0.2699	0.0457	-1.7366	0.2668	1.6658	-1.0396	-0.7221	-1.1581	0.3137	-1.4026	0.0011	0.9623
ENSG00000166548.15	1.2555	0.9399	0.5318	0.2321	0.4991	-0.0623	0.6842	0.3010	-0.4785	-0.8773	0.1223	-1.6599	-0.9638	-2.0257	-0.1047	1.6061
ENSG00000115652.14	-0.0836	-1.1563	-0.4191	-1.0843	-0.1292	-0.4183	1.1717	-0.2985	1.5555	1.5424	1.5472	0.2677	0.2499	-0.5304	-1.6510	-0.5636
ENSG00000115109.13	-1.3011	-1.1241	0.3120	0.3619	1.8545	0.9000	1.5845	0.6005	-1.4199	-0.7824	0.0772	0.0067	-1.3797	-0.1159	0.3762	0.0494
ENSG00000258825.1	0.1819	0.5584	-1.9276	0.0784	0.6324	-0.2640	-0.0372	0.4665	1.0773	-0.6907	-1.8637	-1.2629	0.8683	1.4442	0.8310	-0.0922
ENSG00000243753.5	-0.1123	0.4560	0.6160	-0.5449	1.9950	-0.3773	-0.6622	1.2329	-1.9806	0.8374	-0.6195	-0.3457	-0.0992	0.2762	0.8005	-1.4723
ENSG00000115760.13	-0.9159	-0.4820	-0.3687	-0.5943	1.5650	1.5682	1.2617	0.7030	0.2617	-0.1543	0.1625	-1.3767	-1.8160	-0.4737	0.9177	-0.2581
ENSG00000198648.10	0.1759	-0.0434	0.2503	1.1482	-0.0665	0.8124	0.5997	0.2765	-0.7105	-0.3100	-0.6556	0.2209	-3.2196	0.1087	0.5835	0.8296
ENSG00000148606.12	-0.4480	-0.0259	-0.1385	-1.5304	1.6074	-0.7693	-0.4792	0.1526	-0.0859	-0.4315	-1.3611	0.3225	1.5464	-0.9456	0.9553	1.6311
ENSG00000145817.16	1.4210	1.4772	0.4217	0.6593	0.2702	0.0384	-0.5413	-0.8807	-0.1306	-0.4496	-0.0496	-0.0969	-2.6896	1.0408	0.1876	-0.6780
ENSG00000103647.12	-1.0151	-0.9444	-1.3119	-1.1165	1.6995	1.0948	1.7233	0.3936	-0.1002	1.0134	0.7963	-0.4534	-0.1483	-0.6302	-0.7258	-0.2750
ENSG00000179630.10	-0.7736	0.8441	0.8986	0.2726	0.8698	0.0138	0.4313	0.7999	-0.7947	-1.3630	-0.5281	-0.4934	-2.1602	1.2417	1.3007	-0.5594
ENSG00000145354.9	-0.1662	-0.2140	-0.4616	1.5112	-2.4971	-0.4285	0.3262	0.1893	-0.9360	-0.1264	-0.1846	0.4006	-0.7995	1.3804	1.3383	0.6681
ENSG00000146433.8	0.2622	0.5127	0.1969	0.8275	-0.4877	1.3955	-0.5555	0.3080	0.2636	0.1777	-0.1708	0.3431	-3.1484	-0.8318	0.2389	0.6682
ENSG00000126821.7	0.2237	0.1571	0.1584	0.2338	0.0131	0.6900	0.3983	0.3105	0.2630	0.8733	0.5772	0.7486	-3.4260	-0.7163	-0.3270	-0.1777
ENSG00000171262.11	0.9834	0.2847	0.3189	0.6151	-0.7306	0.2459	-0.3358	-0.3661	-0.2072	1.1025	0.6419	0.6620	-3.2213	-0.3077	0.1835	0.1307
ENSG00000183891.5	-1.7989	-0.3974	0.0678	-0.6068	0.8303	1.6698	0.5881	1.3578	-0.1250	0.2802	0.2501	0.3530	-2.0484	0.0929	0.4318	-0.9454
ENSG00000138231.12	-0.9358	0.0599	0.7390	-0.5518	0.2908	1.3440	1.2125	0.7412	-1.4034	-1.2920	-0.5193	-0.2199	1.9188	-1.2410	0.2207	-0.3636
ENSG00000160404.17	-0.3132	-0.6015	-0.6029	-0.2028	-0.6815	1.1396	-0.6276	0.5984	0.0970	1.0756	0.5524	-0.9576	2.4619	-1.5470	-0.7875	0.3968
ENSG00000136828.18	0.0885	-0.7162	0.2654	-1.0060	0.4349	2.0964	-0.7920	0.4007	0.1627	-0.2751	2.2025	-0.3940	-0.6310	-0.6144	-1.4459	0.2236
ENSG00000116478.11	-0.6429	-1.1681	-0.1674	-0.9910	1.9488	1.3756	0.7546	1.0800	-0.2553	0.3337	0.6037	-0.7198	-1.8076	-0.4750	-0.2704	0.4011
ENSG00000158457.5	-0.3366	0.0768	0.4211	-0.7898	-0.7807	-0.6518	-0.5624	-1.0585	0.0752	-1.2231	-0.3253	-0.1851	2.3938	0.6222	1.9198	0.4044
ENSG00000205765.8	-0.6371	-0.1509	-0.3205	-0.1996	1.5431	0.9809	1.6783	0.6386	-0.8231	-0.3416	-0.9915	-0.6292	-2.0997	0.6156	0.9291	-0.1923
ENSG00000135048.13	-0.4854	-0.5208	0.0394	-0.7651	0.7632	-0.7513	0.7987	-0.0085	0.9856	2.0219	1.6814	-0.1711	-1.5399	-0.4446	-1.2207	-0.3828
ENSG00000118162.13	-0.7726	-0.9573	0.7814	-0.2959	0.8529	-2.4691	-0.6215	0.0451	0.8395	1.0409	1.6902	-0.4567	0.6507	-0.5113	-0.0098	0.1935
ENSG00000198786.2	-1.2019	0.4014	-0.5860	-0.0193	1.4871	-0.0500	-0.9474	-0.8937	0.9621	1.4732	1.5618	-0.5138	-1.5049	0.7593	-0.2777	-0.6502
ENSG00000162643.12	0.4506	-0.1868	-1.0528	-0.8209	1.4979	0.1836	1.4070	0.2113	-0.8054	-0.4621	-1.6938	-1.0241	0.1929	0.6738	1.8067	-0.3779
ENSG00000279058.1	-0.6031	0.2958	0.6101	-0.0594	2.0276	0.3971	-0.6099	-0.4177	-1.0925	-0.3460	0.4524	-2.4474	1.3177	0.2599	0.0012	0.2143
ENSG00000119737.5	-0.1056	-0.0242	-1.0226	-0.4610	1.3904	1.0293	0.9510	0.6341	1.0657	0.5516	0.8660	0.0983	-0.7596	-2.0962	-1.1575	-0.9594
ENSG00000132702.12	-0.6024	-0.6615	-0.1312	-0.3646	-0.6217	-0.1473	0.2291	0.4526	0.4095	-1.3366	-0.2831	-0.7994	2.6072	-0.3429	1.9203	-0.3280
ENSG00000182771.17	-0.0443	-0.2432	-0.6966	0.5653	-0.2149	0.4569	0.1216	0.7131	-0.3042	-1.6794	-0.9425	-0.0516	2.5192	-1.1912	-0.3086	1.3004
ENSG00000110906.12	-0.1390	-0.8457	-0.5777	-1.4199	1.9280	0.4686	1.9639	0.6586	-0.2949	-0.6312	-0.5871	-1.3941	0.9338	0.0392	-0.1856	0.0832
ENSG00000229227.8	-0.6182	-2.1067	0.4439	-0.3012	-0.8506	1.1518	-0.4270	1.1892	-1.3305	-0.1325	-0.3486	0.6384	1.0658	0.8848	1.3019	-0.5605
ENSG00000130522.5	-1.0466	-0.6993	-0.6470	-0.9558	-1.1300	0.1685	-0.0210	0.5176	0.4443	0.4574	0.7189	1.0576	2.6128	-1.2406	-0.3102	0.0734
ENSG00000154781.15	-0.0570	0.3377	0.7165	0.8403	-0.2928	-1.4636	0.0715	-0.8425	-0.5154	-0.5981	-0.5411	-1.5388	-0.3631	2.0840	1.6396	0.5227
ENSG00000147526.19	1.1970	-0.3826	-1.2727	-0.2308	2.1135	0.2899	0.7923	-0.0034	0.6353	1.3787	-0.9293	-0.7922	-1.1397	-1.1544	-0.3401	-0.1615
ENSG00000137070.17	-2.4212	-0.9905	-1.8318	-0.1246	0.8206	0.0550	0.4736	1.0537	0.1293	0.7576	0.1538	-0.6085	0.9813	0.3946	0.5485	0.6087
ENSG00000259943.1	-2.1973	-0.2851	0.0428	-0.4386	-1.1945	1.4794	0.2072	0.7389	-0.0222	0.1630	0.5592	-0.6275	-1.1910	1.5162	1.1046	0.1446
ENSG00000198000.11	0.2900	0.3971	0.4260	-0.3461	1.8840	0.9178	1.0305	0.3043	-0.7678	-0.4191	-0.7017	-0.5455	-2.5846	0.3877	0.3576	-0.6303
ENSG00000277209.1	-0.4801	-1.6085	-0.9619	-0.1733	0.9122	0.0523	0.4550	0.7450	1.1558	-0.4382	-0.1075	-1.5981	2.2198	0.4685	-0.6240	-0.0169
ENSG00000164107.8	-0.5430	1.2202	0.5333	-0.3180	-0.6513	-1.5530	-0.5424	-0.0775	0.9189	1.5619	1.5119	0.6897	0.2059	-1.6198	-0.8798	-0.4569
ENSG00000204311.12	0.4245	1.1554	0.8388	1.0904	-0.8826	0.1126	0.8319	0.4163	0.4021	-0.9053	-1.0053	-1.1886	-2.2844	0.5397	0.9045	-0.4501
ENSG00000143379.12	-0.6044	-0.5404	-0.2544	-0.5194	0.8163	2.1884	0.9895	1.5123	-1.4764	-0.9134	-0.6072	-0.1894	-0.8260	-0.6230	0.8765	0.1710
ENSG00000229950.1	-0.9016	-0.3317	0.8258	0.7079	0.3670	2.4740	0.1844	-0.2225	-2.1396	-0.0235	-0.0641	0.0231	-0.7954	0.8796	-0.2889	-0.6944
ENSG00000126858.16	0.8806	0.7730	0.0271	0.3776	1.1458	0.7682	0.2713	-0.0969	-0.6761	0.3458	-0.9611	-0.5357	-3.0494	-0.1413	0.3587	0.5125
ENSG00000272791.1	-0.0641	-0.7814	-1.0130	0.8124	0.3359	0.0489	-2.3216	1.2486	-0.0925	0.7755	0.5835	-0.9985	-0.8699	-0.0752	1.3000	1.1113
ENSG00000243335.8	-1.6270	-0.9805	-1.6647	-0.9989	-0.2371	1.1125	1.0277	0.7864	-0.7917	-0.0680	-0.5442	0.5498	1.4347	0.6442	0.5559	0.8010
ENSG00000183624.13	-0.2313	-0.9526	0.7487	-1.4177	2.0292	-0.2260	0.4088	1.0062	-0.3009	-0.9500	0.4702	-1.3046	0.7701	0.5362	-1.3303	0.7442
ENSG00000223802.7	0.4409	-0.3423	-0.8043	1.2798	0.3863	-0.4776	0.9452	1.2070	-0.3183	-1.1600	0.3679	-0.9728	1.5124	-1.9548	-0.7735	0.6640
ENSG00000141232.4	-0.4220	-1.1316	0.4106	-1.8421	1.6042	0.4921	0.9336	0.0472	0.2154	1.2022	0.9744	0.1247	-1.3965	0.3410	-0.2472	-1.3062
ENSG00000082641.15	0.1483	-0.2072	-1.2002	-0.1845	0.4697	0.7817	-0.3154	1.0757	-1.6296	-1.2963	-0.8697	0.5519	2.2710	-0.4744	0.1180	0.7610
ENSG00000096696.13	-0.0861	-0.7397	-0.1491	-1.5495	0.3384	-0.5975	-0.3751	-1.2926	1.5389	1.9915	1.2489	0.6464	-1.1745	0.2109	-0.0466	0.0359
ENSG00000168118.11	-0.4986	0.1794	0.3560	-0.1332	-2.5596	0.2559	-0.4583	0.8787	-0.3971	-0.0387	0.7249	1.7881	0.4704	-1.5072	0.7523	0.1868
ENSG00000154839.9	0.0493	0.6043	0.1566	0.1719	0.8051	1.1150	0.7756	0.5810	-0.8425	-1.0924	-0.4990	-0.3933	-2.8518	0.9537	0.6140	-0.1476
ENSG00000146233.7	-0.4105	-0.2217	-0.0281	-0.9665	0.5037	1.0957	2.1280	0.7974	-1.2733	-0.5615	-0.4944	-1.6660	-0.5978	0.8191	1.0937	-0.2179
ENSG00000188542.9	0.6078	-1.3614	-0.2247	-0.7814	0.5695	1.5840	0.5498	1.9151	0.8234	0.2921	-1.3038	-1.0516	0.2605	-0.8976	-0.9315	-0.0502
ENSG00000277027.1	-2.4565	-0.1077	0.3348	0.2681	1.0369	0.6929	-0.1677	0.6079	0.5922	-0.0646	0.0841	0.7724	0.9715	-0.9555	0.3592	-1.9679
ENSG00000249884.8	-0.0286	0.4097	0.4422	-1.0717	0.7592	0.4340	0.8690	1.6813	0.1698	-0.6400	-0.9020	-1.4249	1.5742	-0.3600	-0.1128	-1.7994
ENSG00000159842.14	-1.0903	-0.4728	-0.2617	-0.6224	1.0932	1.0957	0.6945	1.6463	-0.2123	-0.6564	0.2324	-0.1044	1.4492	-1.1335	-1.8880	0.2305
ENSG00000128805.14	-0.3454	-0.0102	0.4345	-0.5381	-1.2032	-1.3221	0.1226	-0.4339	1.3828	-0.6970	0.7220	-1.0611	2.2595	-0.8093	0.9415	0.5574
ENSG00000153291.15	-0.8768	-0.9033	-0.5725	0.4494	0.5477	1.6244	-0.8631	1.3255	0.5990	0.0295	0.2922	-0.6316	-2.3134	0.7301	0.8094	-0.2465
ENSG00000174437.16	-0.8150	-0.9045	-1.0723	-2.0443	0.3291	0.4775	-0.1513	-0.9115	1.2780	0.8578	1.2750	0.2415	-0.5394	0.5606	1.5261	-0.1074
ENSG00000119041.10	0.0074	0.3942	-0.5635	0.3766	0.7660	0.9704	0.6318	0.6158	-0.8747	-0.7445	-0.9003	0.1903	-2.8995	0.9696	0.4930	0.5673
ENSG00000108511.9	-0.8917	-0.6841	-0.2554	-1.6952	1.4373	0.9524	1.0574	0.6364	0.5202	0.5710	0.9918	-0.2206	0.6564	-0.4962	-0.7118	-1.8679
ENSG00000215030.5	-0.2299	0.2926	-1.9309	0.4854	0.1950	-0.9215	-0.7114	0.5472	-0.8221	0.7090	0.4040	0.5616	2.3465	-1.0395	0.7478	-0.6338
ENSG00000241288.7	-0.7781	-1.7759	-0.2378	0.4458	1.2855	0.0373	0.6046	0.6702	1.2081	-1.2981	-0.6092	-1.3969	0.0538	1.6266	-0.3582	0.5222
ENSG00000078061.12	-0.4953	-1.0288	-0.7753	-1.3834	1.1088	-0.5397	-0.2083	-0.6445	-0.5823	0.1618	0.5918	-0.4441	2.4203	1.2850	0.8315	-0.2974
ENSG00000174529.7	-1.3804	-1.7951	-1.1535	-0.1399	0.8787	-0.0527	0.5214	0.8020	1.1327	0.4579	1.8587	0.7289	-0.0106	-0.9613	-0.5777	-0.3092
ENSG00000188786.9	-0.0649	-0.2712	0.1475	-0.3947	1.9936	0.8179	1.6410	0.2696	-0.1862	-1.4775	-1.3992	-0.5911	0.3077	0.6757	0.0345	-1.5028
ENSG00000029725.16	-0.3335	-1.0363	-0.5016	-1.5358	1.4195	0.1938	1.4564	-0.1595	0.1600	0.0106	0.3168	0.3553	-2.2443	0.7456	1.0744	0.0788
ENSG00000165895.17	0.9026	0.0679	0.1291	0.5251	-0.1410	1.3024	-0.1225	0.9761	-2.1470	-1.2123	-1.1555	-0.4527	-0.0130	0.9517	1.3355	-0.9464
ENSG00000121653.11	-0.0273	-0.1194	-0.4995	-0.9192	1.5868	-1.8533	0.5249	-0.3840	-1.0095	-0.8559	0.5858	-0.0803	2.2714	0.4367	0.1228	0.2201
ENSG00000108091.10	-0.0621	-0.1714	0.2729	-0.1732	0.5129	0.0509	0.2581	-0.3202	-0.3184	0.0539	0.0108	-0.3321	-3.1156	1.4850	1.4682	0.3806
